subject_id,time,k__Archaea.p__Euryarchaeota.c__Methanobacteria,k__Bacteria.p__Acidobacteria.c__Solibacteres,k__Bacteria.p__Actinobacteria.c__,k__Bacteria.p__Actinobacteria.c__Actinobacteria..class.,k__Bacteria.p__Bacteroidetes.c__Bacteroidia,k__Bacteria.p__Bacteroidetes.c__Flavobacteria,k__Bacteria.p__Bacteroidetes.c__Sphingobacteria,k__Bacteria.p__Cyanobacteria.c__,k__Bacteria.p__Cyanobacteria.c__mle1.12,k__Bacteria.p__Firmicutes.c__Bacilli,k__Bacteria.p__Firmicutes.c__Clostridia,k__Bacteria.p__Fusobacteria.c__Fusobacteria..class.,k__Bacteria.p__OP10.c__CH21,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria,k__Bacteria.p__Synergistetes.c__Synergistia,k__Bacteria.p__TM7.c__TM7.3,k__Bacteria.p__Tenericutes.c__Erysipelotrichi,k__Bacteria.p__Tenericutes.c__ML615J.28,k__Bacteria.p__Tenericutes.c__Mollicutes,k__Bacteria.p__Thermi.c__Deinococci,k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae,k__Archaea.p__Crenarchaeota.c__Thaumarchaeota,k__Bacteria.p__Acidobacteria.c__Chloracidobacteria,k__Bacteria.p__Chloroflexi.c__Bljii12,k__Bacteria.p__Chloroflexi.c__SOGA31,k__Bacteria.p__Chloroflexi.c__Thermomicrobia,k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes..class.,k__Bacteria.p__SPAM.c__,k__Bacteria.p__SR1.c__,k__Bacteria.p__Spirochaetes.c__Spirochaetes..class.,k__Bacteria.p__Verrucomicrobia.c__Spartobacteria,k__Archaea.p__Crenarchaeota.c__Sd.NA,k__Archaea.p__Euryarchaeota.c__Halobacteria,k__Archaea.p__Euryarchaeota.c__Methanomicrobia,k__Archaea.p__Euryarchaeota.c__Thermoplasmata,k__Bacteria.p__.c__,k__Bacteria.p__ABY1_OD1.c__,k__Bacteria.p__AD3.c__ABS.6,k__Bacteria.p__AD3.c__JG37.AG.4,k__Bacteria.p__Acidobacteria.c__,k__Bacteria.p__Acidobacteria.c__Acidobacteria..class.,k__Bacteria.p__Acidobacteria.c__Acidobacteria.5,k__Bacteria.p__Acidobacteria.c__Holophagae,k__Bacteria.p__Acidobacteria.c__MVS.40,k__Bacteria.p__Acidobacteria.c__OS.K,k__Bacteria.p__Acidobacteria.c__PAUC37f,k__Bacteria.p__Acidobacteria.c__RB25,k__Bacteria.p__Acidobacteria.c__Sva0725,k__Bacteria.p__Acidobacteria.c__iii1.8,k__Bacteria.p__Aquificae.c__Aquificae..class.,k__Bacteria.p__BRC1.c__,k__Bacteria.p__BRC1.c__PRR.11,k__Bacteria.p__Bacteroidetes.c__,k__Bacteria.p__CCM11b.c__,k__Bacteria.p__Caldithrix_KSB1.c__Caldithrixae,k__Bacteria.p__Chlamydiae.c__Chlamydiae..class.,k__Bacteria.p__Chlorobi.c__,k__Bacteria.p__Chlorobi.c__BSV19,k__Bacteria.p__Chlorobi.c__OPB56,k__Bacteria.p__Chlorobi.c__SJA.28,k__Bacteria.p__Chlorobi.c__ZB1,k__Bacteria.p__Chloroflexi.c__,k__Bacteria.p__Chloroflexi.c__Anaerolineae,k__Bacteria.p__Chloroflexi.c__Chloroflexi..class.,k__Bacteria.p__Chloroflexi.c__Chloroflexi.4,k__Bacteria.p__Chloroflexi.c__Ktedonobacteria,k__Bacteria.p__Chloroflexi.c__TK17,k__Bacteria.p__Chloroflexi.c__Thermobacula,k__Bacteria.p__Cyanobacteria.c__S15B.MN24,k__Bacteria.p__Cyanobacteria.c__SM1D11,k__Bacteria.p__Cyanobacteria.c__YS2,k__Bacteria.p__Deferribacteres.c__Deferribacteres..class.,k__Bacteria.p__Elusimicrobia.c__Elusimicrobia..class.,k__Bacteria.p__Fibrobacteres.c__Fibrobacteres..class.,k__Bacteria.p__GN02.c__,k__Bacteria.p__GN02.c__VC12.cl04,k__Bacteria.p__Lentisphaerae.c__,k__Bacteria.p__Lentisphaerae.c__Lentisphaerae..class.,k__Bacteria.p__MVP.15.c__,k__Bacteria.p__NC10.c__,k__Bacteria.p__NKB19.c__,k__Bacteria.p__Nitrospirae.c__Nitrospira..class.,k__Bacteria.p__OP10.c__,k__Bacteria.p__OP10.c__5B.18,k__Bacteria.p__OP10.c__CL500.48,k__Bacteria.p__OP10.c__OS.L,k__Bacteria.p__OP10.c__S1a.1H,k__Bacteria.p__OP10.c__SJA.176,k__Bacteria.p__OP10.c__SJA.22,k__Bacteria.p__OP11.c__,k__Bacteria.p__OP3.c__,k__Bacteria.p__OP8.c__OP8,k__Bacteria.p__Planctomycetes.c__FFCH393,k__Bacteria.p__Planctomycetes.c__Kueneniae,k__Bacteria.p__Planctomycetes.c__PW285,k__Bacteria.p__Planctomycetes.c__Phycisphaerae,k__Bacteria.p__Planctomycetes.c__Planctomycea,k__Bacteria.p__Planctomycetes.c__agg27,k__Bacteria.p__Planctomycetes.c__vadinHA49,k__Bacteria.p__SC3.c__,k__Bacteria.p__SC4.c__,k__Bacteria.p__Spirochaetes.c__Brachyspirae,k__Bacteria.p__Spirochaetes.c__Leptospirae,k__Bacteria.p__Spirochaetes.c__SP_WWE1,k__Bacteria.p__TM6.c__,k__Bacteria.p__TM7.c__,k__Bacteria.p__TM7.c__TM7.1,k__Bacteria.p__Tenericutes.c__,k__Bacteria.p__Thermotogae.c__Thermotogae..class.,k__Bacteria.p__Verrucomicrobia.c__,k__Bacteria.p__Verrucomicrobia.c__Opitutae,k__Bacteria.p__Verrucomicrobia.c__TP21,k__Bacteria.p__WPS.2.c__,k__Bacteria.p__WS3.c__PRR.12,k__Bacteria.p__ZB2.c__
F4_58,3,0,0,0,0.076578663,0.091323143,0.000386,0,0.000154,0,0.357881735,0.261154856,0.004940559,0,0,0.161031342,0,0.009881118,0.036282229,0,0,0.000386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_95,3,0,0,0,0.150546958,0.150747065,0.001334045,0,0.0004,0,0.215248132,0.209044824,0.012406617,0,0,0.169890608,0,0.00833778,0.080576307,0,0,0.001467449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_96,3,0,0,0,0.149927521,0.10609512,0.000828,0,0,0,0.48098295,0.116863395,0.005039,0,0,0.050182923,0,0.007662042,0.082004556,0,0,0.000414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_100,3,0,0,0,0.057734604,0.161931818,0.001374633,0,0,0,0.198771994,0.087335044,0.044629765,0,0,0.243035191,0,0.001741202,0.203170821,0,0,0.000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_114,3,0,0,0,0.092385682,0.182495345,0.000828,0.000103,0.000103,0,0.263500931,0.143182288,0.069108214,0,0,0.045003104,0,0.015621767,0.186323195,0,0.000414,0.000931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_118,3,0,0,0,0.173468488,0.157073601,0.001322168,0,0,0,0.337593654,0.210665491,0.009343323,0,8.81e-05,0.02089026,0,0.008021155,0.080916703,0,0,0.000529,0,0,0,0,0,0,0,0,0,0,0,8.81e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_119,3,0,0,0,0.091737781,0.376260667,0.000388,0,0,0,0.147207137,0.179111715,0.031419705,0,0,0.032971296,0,0.010085337,0.129751746,0,0,0.001066718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_125,3,0,0,0,0.06614786,0.188096923,0.001680226,0,0,0,0.313671737,0.071984436,0.039883268,0,0,0.116289353,0,0.004598514,0.196321189,0,8.84e-05,0.001238062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_132,3,0,0,0,0.105897793,0.050365023,0.002050693,0,0.000984,0,0.446558937,0.063079321,0.023541957,0,0,0.198096957,0,0.00541383,0.102616684,0,0,0.00106636,0,0,8.2e-05,0,0,0,0,0,0,0,0,8.2e-05,0.000164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_133,3,0,0,0,0.045772619,0.164073434,0.001646497,0,0,0,0.207952581,0.126944925,0.069646826,0,0,0.252572652,0,0.00271672,0.127850498,0,0,0.000823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_136,3,0,0,0,0.076378391,0.255708489,0.000875,0,0,0,0.248945819,0.114328904,0.073673323,0,0,0.089346806,0,0.009388177,0.129843265,0,7.96e-05,0.001432095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_137,3,0,0,0,0.144284505,0.187298899,0.002201524,0,0.000339,0,0.277307367,0.173835732,0.022692633,0,0,0.037679932,0,0.007959356,0.146232007,0,0,0.000169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_138,3,0,0,0,0.087080595,0.120114147,0.002421308,0,0.000173,0,0.457713594,0.138619855,0.015911449,0,8.65e-05,0.039778623,0,0.006831546,0.13049118,0,0,0.000778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_144,3,0,0,0,0.199969212,0.113608374,0.002078202,0,0,0,0.394627463,0.119150246,0.023706897,0,0,0.039716749,0,0.010775862,0.095751232,0,7.7e-05,0.000385,0,0,0,0,0,0,0,0,0,0,0,7.7e-05,7.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_145,3,0,0,0,0.178690796,0.112415423,0.00171191,0,0,0,0.365044428,0.138990788,0.023396103,0,0,0.060079889,0,0.016385424,0.102470042,0,0.000163039,0.000571,0,0,0,0,0,0,0,0,0,0,0,8.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_146,3,0,0,0,0.130847345,0.138754786,0.001248543,0,0.00025,0,0.37256534,0.109538871,0.038621608,0,0,0.049442317,0,0.013401032,0.144747794,0,8.32e-05,0.000499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_147,3,0,0,0,0.111952407,0.097710474,0.001983054,0,0.000721,0,0.2735713,0.082026321,0.043987741,0,0,0.195420948,0,0.014782765,0.177393186,0,9.01e-05,0.00027,0,0,0,0,0,0,0,0,0,0,0,9.01e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_148,3,0,0,0,0.100676518,0.03097739,0.0063201,0,8.9e-05,0,0.330069432,0.027594801,0.015577711,0,0,0.239273634,0,0.001246217,0.247908136,0,8.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.9e-05,8.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_152,3,0,0,0,0.241130968,0.177024984,0.0008,0,0,0,0.231439495,0.114074864,0.014226016,0,0,0.128834356,0,0.055125811,0.03627634,0,8.89e-05,0.000978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_157,3,0,0,0,0.113646993,0.092788327,0.001122439,0,0.000374,0,0.491722009,0.144794687,0.01300159,0,0,0.078757834,0,0.00607988,0.057150875,0,9.35e-05,0.000374,0,0,0,0,0,0,0,0,0,0,0,9.35e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_158,3,0,0,0,0.120765934,0.079704134,0.002350339,0,6.91e-05,0,0.286326559,0.057859809,0.029655745,0,0,0.286741324,0,0.003940274,0.132310245,0,0,0.000277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_161,3,0,0,0,0.097381134,0.12001017,0.001695059,0,0.004746165,0,0.128654971,0.095601322,0.05466565,0,8.48e-05,0.17984575,0,0.010509365,0.305195356,0.00017,8.48e-05,0.001186541,0,8.48e-05,0,0,0,0,0,0,0,0,0,0,8.48e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_166,3,0,0,0,0.122192927,0.041640149,0.002091099,0,0,0,0.515592327,0.049095372,0.009909992,0,0,0.089189926,0,0.002091099,0.167651605,9.09e-05,9.09e-05,9.09e-05,0,0,0,0,0,0,0,0,0,0,0,9.09e-05,0.000182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_171,3,0,0,0,0.177380046,0.175780655,0.001675552,0,7.62e-05,0,0.314166032,0.189261234,0.013252094,0,7.62e-05,0.093373953,0,0.018659558,0.015765423,0,0,0.000457,0,0,0,0,0,0,0,0,0,0,0,0,7.62e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_177,3,0,0,0,0.121363329,0.184032476,0.001014885,0,0,0,0.254989851,0.141069012,0.11417456,0,0,0.121955345,0,0.009387686,0.048122463,0,0.000169,0.00338295,0,8.46e-05,0,0,0,0,0,0,0,0,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_182,3,0,0,0,0.065478069,0.192331966,0.001972231,0,0,0,0.204244241,0.098611549,0.022562322,0,0,0.179788577,0,0.008125592,0.225938782,0,0,0.000789,0,0,0,0,0,0,0,0,0,0,0,0,0.000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_183,3,0,0,0,0.072413084,0.264657478,0.000514,0,0.000411,0,0.190290064,0.142563259,0.051121168,0,0,0.142768978,0,0.005142975,0.12795721,0,0,0.002160049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_184,3,0,0,0,0.152410083,0.143761207,0.000949,0,0.143866681,0,0.205358085,0.181520937,0.033435292,0,0,0.044088176,0,0.007277713,0.085750448,0,0.000105,0.001160215,0,0.000211,0,0,0,0,0,0,0,0,0,0,0.000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_185,3,0,0,0,0.089163237,0.193415638,0.002926383,0,0,0,0.42441701,0.08340192,0.008596251,0,0,0.04170096,0,0.003932327,0.150434385,0,9.14e-05,0.001646091,0,0,0,0,0,0,0,0,0,0,0,0.000183,9.14e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4_1,1,0,0.000224,0.000537,0.260754734,0.065669905,0.014817136,0.01730158,0.051636152,0,0.191884149,0.086731725,0.046286763,0,0.051300416,0.059760956,0.002663503,0.002753033,0.126415686,4.48e-05,6.71e-05,0.004521241,0,0.002887327,0.001186266,0.001701061,0.000783,0.000739,0.000201,0.001208649,0.001096737,0.000403,6.71e-05,0.000381,0.00094,0.000246,0,0,0,0,0,0,0,0,8.95e-05,0.002797798,6.71e-05,0,4.48e-05,0,0,0,0.000134,6.71e-05,0,0,0,0,0,0,2.24e-05,0,0,0,0,0,0,6.71e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425,0.000448,2.24e-05,0,0,0.00047,0,0,0,0,0,0,0,0,0,2.24e-05,0,0,0,0
F4_5,1,0,0.000381,0.000477,0.228682171,0.015630957,0.010357097,0.019570466,0.059505655,6.35e-05,0.421273351,0.045558521,0.006068115,0,0.046257466,0.041364849,0.001588512,0.000826,0.088067099,3.18e-05,0,0.001175499,0,0.001556742,0.000858,0.001143729,0.000445,0.000985,0.000127,0.000921,0.000191,0.000349,0,0.000127,0.000477,0.000349,0,0,0,0,0,0,0,0,3.18e-05,0.003335875,9.53e-05,0,0,0,0,0,6.35e-05,0,0,0,3.18e-05,0,0,0,0,0,0,0,0,0,0,6.35e-05,0,0,0,6.35e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222,0,0,0,0,0,0,0,0,0,0,6.35e-05,0,0,0.000445,0.000604,3.18e-05,0,0,0.000349,0,0,0,0,0,0,0,6.35e-05,0,0.000127,0,0,0,0
F4_10,1,0,0.000319,0.001020213,0.162692087,0.030319454,0.013230887,0.023847478,0.049671619,0.000128,0.34071925,0.056016068,0.016195881,0.000128,0.066760186,0.070554103,0.001498438,0.001817254,0.14117197,0.000765,0.000128,0.001817254,0,0.003060639,0.003921444,0.001115858,0.00051,0.001243385,3.19e-05,0.001944781,0.001243385,0.000829,0.000128,0.000255,0.001115858,0.000351,0,0,0,0,0,0,0,0,0,0.003092521,0,0,9.56e-05,0,0,0,6.38e-05,0.000128,0,0,3.19e-05,3.19e-05,0,0,3.19e-05,0,0,0,0,0,0,6.38e-05,0,0,0,0.000159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56e-05,0,0,3.19e-05,0,0,0,0,0,0,0,0,0,0,0.000574,0.000542,0,0,0,0.000351,0,0,0,0,0,0,0,0,0,0.000159,0,0,0,0
F4_12,1,0,5.51e-05,8.26e-05,0.274763112,0.024790657,0.004434773,0.004489863,0.007657558,0,0.466945791,0.08065227,0.007905465,0,0.010136624,0.050958572,0.000413,0.001019171,0.057128691,2.75e-05,0,0.000771,0,0.005371309,0.000138,8.26e-05,0.000165,5.51e-05,0,0.000358,0.000193,2.75e-05,0,8.26e-05,0.000578,2.75e-05,0,0,0,0,0,0,0,0,8.26e-05,0.000358,0,0,0,0,0,0,0,2.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011,5.51e-05,0,0,0,2.75e-05,0,0,0,0,0,0,0,2.75e-05,0,0,0,0,0,0
F4_13,1,0,0.00029,0.000348,0.217212163,0.030756732,0.006267409,0.012883008,0.12038649,0,0.30527507,0.063312442,0.016771123,0,0.05472377,0.048195218,0.000899,0.001247679,0.109737697,2.9e-05,0,0.002118152,0,0.001566852,0.002321263,0.00058,0.000174,0.000319,0,0.000696,0.000493,0.000232,0,0,0.000493,0.000203,0,0,0,0,0,0,0,0,0.000232,0.001247679,2.9e-05,0,0,0,0,0,2.9e-05,0.000174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8e-05,0.000203,0,0,0,0.000145,0,0,0,0,0,0,0,0.000116,0,0.000116,0,0,2.9e-05,2.9e-05
F4_14,1,0,0.000197,0.000222,0.15990424,0.068167234,0.007478158,0.00890962,0.010834691,0,0.297448048,0.112345131,0.030677723,0,0.023372328,0.041931981,0.000716,0.001332741,0.225405992,4.94e-05,0.000148,0.001234019,0,0.001727627,0.002961647,0.001036576,0.000173,0.000271,0,0.000346,0.00042,0.000395,2.47e-05,9.87e-05,0.000494,0,0,0,0,0,0,0,0,0,0,0.000666,0,0,0,0,0,0,0,0,0,0,7.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000197,0,0,9.87e-05,0,0,0,0,0,0,0,0,0,0,0.000247,0.000247,0,0,0,7.4e-05,0,0,0,4.94e-05,0,0,0,0,0,0,0,0,0,0
